phoenix_region_id,phoenix_region_name,counter,time_us,p_mw
1,region_compute,8,1477496382749039.000,142895.000
1,region_compute,8,1477496382749363.000,142895.000
1,region_compute,8,1477496382749690.000,142895.000
1,region_compute,8,1477496382750023.000,142895.000
1,region_compute,8,1477496382750349.000,142895.000
1,region_compute,8,1477496382750677.000,142895.000
1,region_compute,8,1477496382751007.000,142895.000
1,region_compute,8,1477496382751331.000,142895.000
1,region_compute,8,1477496382751655.000,142895.000
1,region_compute,8,1477496382751985.000,142895.000
1,region_compute,8,1477496382752307.000,142895.000
1,region_compute,8,1477496382752632.000,142895.000
1,region_compute,8,1477496382752989.000,142895.000
1,region_compute,8,1477496382753314.000,142895.000
1,region_compute,8,1477496382753639.000,142895.000
1,region_compute,8,1477496382753988.000,142895.000
1,region_compute,8,1477496382754311.000,142895.000
1,region_compute,8,1477496382754639.000,142895.000
1,region_compute,8,1477496382754972.000,142895.000
1,region_compute,8,1477496382755297.000,142895.000
1,region_compute,8,1477496382755621.000,142895.000
1,region_compute,8,1477496382755950.000,142895.000
1,region_compute,8,1477496382756277.000,142895.000
1,region_compute,8,1477496382756600.000,142895.000
1,region_compute,8,1477496382756930.000,142895.000
1,region_compute,8,1477496382757253.000,142895.000
1,region_compute,8,1477496382757582.000,142895.000
1,region_compute,8,1477496382757918.000,142895.000
1,region_compute,8,1477496382758257.000,142895.000
1,region_compute,8,1477496382758581.000,142895.000
1,region_compute,8,1477496382758910.000,142895.000
1,region_compute,8,1477496382759250.000,142895.000
1,region_compute,8,1477496382759574.000,142895.000
1,region_compute,8,1477496382759904.000,142895.000
1,region_compute,8,1477496382760232.000,142895.000
1,region_compute,8,1477496382760559.000,142895.000
1,region_compute,8,1477496382760889.000,142895.000
1,region_compute,8,1477496382761212.000,142895.000
1,region_compute,8,1477496382761539.000,142895.000
1,region_compute,8,1477496382761871.000,142895.000
1,region_compute,8,1477496382762197.000,142895.000
1,region_compute,8,1477496382765653.000,143185.000
1,region_compute,8,1477496382766001.000,143185.000
1,region_compute,8,1477496382766324.000,143185.000
1,region_compute,8,1477496382766653.000,143185.000
1,region_compute,8,1477496382766983.000,143185.000
1,region_compute,8,1477496382767306.000,143185.000
1,region_compute,8,1477496382767629.000,143185.000
1,region_compute,8,1477496382767962.000,143185.000
1,region_compute,8,1477496382768287.000,143185.000
1,region_compute,8,1477496382768611.000,143185.000
1,region_compute,8,1477496382768941.000,143185.000
1,region_compute,8,1477496382769264.000,143185.000
1,region_compute,8,1477496382769586.000,143185.000
1,region_compute,8,1477496382769917.000,143185.000
1,region_compute,8,1477496382770255.000,143185.000
1,region_compute,8,1477496382770579.000,143185.000
1,region_compute,8,1477496382770909.000,143185.000
1,region_compute,8,1477496382771249.000,143185.000
1,region_compute,8,1477496382771573.000,143185.000
1,region_compute,8,1477496382771903.000,143185.000
1,region_compute,8,1477496382772231.000,143185.000
1,region_compute,8,1477496382772558.000,143185.000
1,region_compute,8,1477496382772887.000,143185.000
1,region_compute,8,1477496382773209.000,143185.000
1,region_compute,8,1477496382773536.000,143185.000
1,region_compute,8,1477496382773869.000,143185.000
1,region_compute,8,1477496382774194.000,143185.000
1,region_compute,8,1477496382774518.000,143185.000
1,region_compute,8,1477496382774846.000,143185.000
1,region_compute,8,1477496382775170.000,143185.000
1,region_compute,8,1477496382775493.000,143185.000
1,region_compute,8,1477496382775828.000,143185.000
1,region_compute,8,1477496382776154.000,143185.000
1,region_compute,8,1477496382776497.000,143185.000
1,region_compute,8,1477496382776826.000,143185.000
1,region_compute,8,1477496382777150.000,143185.000
1,region_compute,8,1477496382777492.000,143185.000
1,region_compute,8,1477496382777824.000,143185.000
1,region_compute,8,1477496382778146.000,143185.000
1,region_compute,8,1477496382778474.000,143185.000
1,region_compute,8,1477496382778803.000,143185.000
1,region_compute,8,1477496382779126.000,143185.000
1,region_compute,8,1477496382779451.000,143185.000
1,region_compute,8,1477496382779783.000,143185.000
1,region_compute,8,1477496382780109.000,143185.000
1,region_compute,8,1477496382780438.000,143185.000
1,region_compute,8,1477496382780771.000,143185.000
1,region_compute,8,1477496382781097.000,143185.000
1,region_compute,8,1477496382781420.000,143185.000
1,region_compute,8,1477496382781750.000,143185.000
1,region_compute,8,1477496382782074.000,143185.000
1,region_compute,8,1477496382782396.000,143185.000
1,region_compute,8,1477496382782749.000,143185.000
1,region_compute,8,1477496382783075.000,143185.000
1,region_compute,8,1477496382783397.000,143185.000
1,region_compute,8,1477496382783740.000,143185.000
1,region_compute,8,1477496382784067.000,143185.000
1,region_compute,8,1477496382784390.000,143185.000
1,region_compute,8,1477496382784720.000,143185.000
1,region_compute,8,1477496382785044.000,143185.000
1,region_compute,8,1477496382785368.000,143185.000
1,region_compute,8,1477496382785699.000,143185.000
1,region_compute,8,1477496382786021.000,143185.000
1,region_compute,8,1477496382786347.000,143185.000
1,region_compute,8,1477496382786679.000,143185.000
1,region_compute,8,1477496382787006.000,143185.000
1,region_compute,8,1477496382787329.000,143185.000
1,region_compute,8,1477496382787660.000,143185.000
1,region_compute,8,1477496382787984.000,143185.000
1,region_compute,8,1477496382788306.000,143185.000
1,region_compute,8,1477496382788636.000,143185.000
1,region_compute,8,1477496382788976.000,143185.000
1,region_compute,8,1477496382789299.000,143185.000
1,region_compute,8,1477496382789630.000,143185.000
1,region_compute,8,1477496382789971.000,143185.000
1,region_compute,8,1477496382790294.000,143185.000
1,region_compute,8,1477496382790625.000,143185.000
1,region_compute,8,1477496382790953.000,143185.000
1,region_compute,8,1477496382791276.000,143185.000
1,region_compute,8,1477496382791611.000,143185.000
1,region_compute,8,1477496382791939.000,143185.000
1,region_compute,8,1477496382792261.000,143185.000
1,region_compute,8,1477496382792593.000,143185.000
1,region_compute,8,1477496382792919.000,143185.000
1,region_compute,8,1477496382793246.000,143185.000
1,region_compute,8,1477496382793579.000,143185.000
1,region_compute,8,1477496382793904.000,143185.000
1,region_compute,8,1477496382794227.000,143185.000
1,region_compute,8,1477496382794556.000,143185.000
1,region_compute,8,1477496382794880.000,143185.000
1,region_compute,8,1477496382795221.000,143185.000
1,region_compute,8,1477496382795550.000,143185.000
1,region_compute,8,1477496382795875.000,143185.000
1,region_compute,8,1477496382796217.000,143185.000
1,region_compute,8,1477496382796549.000,143185.000
1,region_compute,8,1477496382796876.000,143185.000
1,region_compute,8,1477496382797199.000,143185.000
1,region_compute,8,1477496382797530.000,143185.000
1,region_compute,8,1477496382797853.000,143185.000
1,region_compute,8,1477496382798175.000,143185.000
1,region_compute,8,1477496382798510.000,143185.000
1,region_compute,8,1477496382798832.000,143185.000
1,region_compute,8,1477496382799159.000,143185.000
1,region_compute,8,1477496382799493.000,143185.000
1,region_compute,8,1477496382799819.000,143185.000
1,region_compute,8,1477496382800146.000,143185.000
1,region_compute,8,1477496382800494.000,143185.000
1,region_compute,8,1477496382800816.000,143185.000
1,region_compute,8,1477496382801139.000,143185.000
1,region_compute,8,1477496382801492.000,143185.000
1,region_compute,8,1477496382801815.000,143185.000
1,region_compute,8,1477496382802140.000,143185.000
1,region_compute,8,1477496382802475.000,143185.000
1,region_compute,8,1477496382802800.000,143185.000
1,region_compute,8,1477496382803122.000,143185.000
1,region_compute,8,1477496382803459.000,143185.000
1,region_compute,8,1477496382803781.000,143185.000
1,region_compute,8,1477496382804107.000,143185.000
1,region_compute,8,1477496382804439.000,143185.000
1,region_compute,8,1477496382804766.000,143185.000
1,region_compute,8,1477496382805089.000,143185.000
1,region_compute,8,1477496382805419.000,143185.000
1,region_compute,8,1477496382805742.000,143185.000
1,region_compute,8,1477496382806069.000,143185.000
1,region_compute,8,1477496382806398.000,143185.000
1,region_compute,8,1477496382806737.000,143185.000
1,region_compute,8,1477496382807064.000,143185.000
1,region_compute,8,1477496382807394.000,143185.000
1,region_compute,8,1477496382807735.000,143185.000
1,region_compute,8,1477496382808058.000,143185.000
1,region_compute,8,1477496382808387.000,143185.000
1,region_compute,8,1477496382808712.000,143185.000
1,region_compute,8,1477496382809035.000,143185.000
1,region_compute,8,1477496382809368.000,143185.000
1,region_compute,8,1477496382809692.000,143185.000
1,region_compute,8,1477496382810019.000,143185.000
1,region_compute,8,1477496382810351.000,143185.000
1,region_compute,8,1477496382810679.000,143185.000
1,region_compute,8,1477496382811004.000,143185.000
1,region_compute,8,1477496382811337.000,143185.000
1,region_compute,8,1477496382811663.000,143185.000
1,region_compute,8,1477496382811990.000,143185.000
1,region_compute,8,1477496382812319.000,143185.000
1,region_compute,8,1477496382812644.000,143185.000
1,region_compute,8,1477496382812989.000,143185.000
1,region_compute,8,1477496382813322.000,143185.000
1,region_compute,8,1477496382813649.000,143185.000
1,region_compute,8,1477496382813989.000,143185.000
1,region_compute,8,1477496382814319.000,143185.000
1,region_compute,8,1477496382814642.000,143185.000
1,region_compute,8,1477496382814969.000,143185.000
1,region_compute,8,1477496382815301.000,143185.000
1,region_compute,8,1477496382815629.000,143185.000
1,region_compute,8,1477496382815955.000,143185.000
1,region_compute,8,1477496382816288.000,143185.000
1,region_compute,8,1477496382816616.000,143185.000
1,region_compute,8,1477496382816939.000,143185.000
1,region_compute,8,1477496382817269.000,143185.000
1,region_compute,8,1477496382817593.000,143185.000
1,region_compute,8,1477496382817915.000,143185.000
1,region_compute,8,1477496382818269.000,143185.000
1,region_compute,8,1477496382818596.000,143185.000
1,region_compute,8,1477496382818920.000,143185.000
1,region_compute,8,1477496382819269.000,143185.000
1,region_compute,8,1477496382819592.000,143185.000
1,region_compute,8,1477496382819919.000,143185.000
1,region_compute,8,1477496382820251.000,143185.000
1,region_compute,8,1477496382820578.000,143185.000
1,region_compute,8,1477496382820904.000,143185.000
1,region_compute,8,1477496382821234.000,143185.000
1,region_compute,8,1477496382821557.000,143185.000
1,region_compute,8,1477496382821881.000,143185.000
1,region_compute,8,1477496382822210.000,143185.000
1,region_compute,8,1477496382822539.000,143185.000
1,region_compute,8,1477496382822862.000,143185.000
1,region_compute,8,1477496382823198.000,143185.000
1,region_compute,8,1477496382823538.000,143185.000
1,region_compute,8,1477496382823863.000,143185.000
1,region_compute,8,1477496382824192.000,143185.000
1,region_compute,8,1477496382824532.000,143185.000
1,region_compute,8,1477496382824855.000,143185.000
1,region_compute,8,1477496382825185.000,143185.000
1,region_compute,8,1477496382825513.000,143185.000
1,region_compute,8,1477496382825836.000,143185.000
1,region_compute,8,1477496382826168.000,143185.000
1,region_compute,8,1477496382826492.000,143185.000
1,region_compute,8,1477496382826819.000,143185.000
1,region_compute,8,1477496382827151.000,143185.000
1,region_compute,8,1477496382827479.000,143185.000
1,region_compute,8,1477496382827806.000,143185.000
1,region_compute,8,1477496382828136.000,143185.000
1,region_compute,8,1477496382828461.000,143185.000
1,region_compute,8,1477496382828784.000,143185.000
1,region_compute,8,1477496382829114.000,143185.000
1,region_compute,8,1477496382829438.000,143185.000
1,region_compute,8,1477496382829778.000,143185.000
1,region_compute,8,1477496382830109.000,143185.000
1,region_compute,8,1477496382830432.000,143185.000
1,region_compute,8,1477496382830771.000,143185.000
1,region_compute,8,1477496382831099.000,143185.000
1,region_compute,8,1477496382831423.000,143185.000
1,region_compute,8,1477496382831750.000,143185.000
1,region_compute,8,1477496382832080.000,143185.000
1,region_compute,8,1477496382832402.000,143185.000
1,region_compute,8,1477496382832729.000,143185.000
1,region_compute,8,1477496382833062.000,143185.000
1,region_compute,8,1477496382833389.000,143185.000
1,region_compute,8,1477496382833715.000,143185.000
1,region_compute,8,1477496382834048.000,143185.000
1,region_compute,8,1477496382834373.000,143185.000
1,region_compute,8,1477496382834698.000,143185.000
1,region_compute,8,1477496382835028.000,143185.000
1,region_compute,8,1477496382835352.000,143185.000
1,region_compute,8,1477496382835677.000,143185.000
1,region_compute,8,1477496382836026.000,143185.000
1,region_compute,8,1477496382836350.000,143185.000
1,region_compute,8,1477496382836674.000,143185.000
1,region_compute,8,1477496382837022.000,143185.000
1,region_compute,8,1477496382837349.000,143185.000
1,region_compute,8,1477496382837676.000,143185.000
1,region_compute,8,1477496382838012.000,143185.000
1,region_compute,8,1477496382838338.000,143185.000
1,region_compute,8,1477496382838666.000,143185.000
1,region_compute,8,1477496382838998.000,143185.000
1,region_compute,8,1477496382839323.000,143185.000
1,region_compute,8,1477496382839648.000,143185.000
1,region_compute,8,1477496382839978.000,143185.000
1,region_compute,8,1477496382840302.000,143185.000
1,region_compute,8,1477496382840625.000,143185.000
1,region_compute,8,1477496382840958.000,143185.000
1,region_compute,8,1477496382841297.000,143185.000
1,region_compute,8,1477496382841622.000,143185.000
1,region_compute,8,1477496382841952.000,143185.000
1,region_compute,8,1477496382842361.000,143185.000
1,region_compute,8,1477496382842688.000,143185.000
1,region_compute,8,1477496382843021.000,143185.000
1,region_compute,8,1477496382843346.000,143185.000
1,region_compute,8,1477496382843692.000,143185.000
1,region_compute,8,1477496382844021.000,143185.000
1,region_compute,8,1477496382844348.000,143185.000
1,region_compute,8,1477496382844690.000,143185.000
1,region_compute,8,1477496382845019.000,143185.000
1,region_compute,8,1477496382845343.000,143185.000
1,region_compute,8,1477496382845670.000,143185.000
1,region_compute,8,1477496382846000.000,143185.000
1,region_compute,8,1477496382846327.000,143185.000
1,region_compute,8,1477496382846651.000,143185.000
1,region_compute,8,1477496382846988.000,143185.000
1,region_compute,8,1477496382847311.000,143185.000
1,region_compute,8,1477496382847639.000,143185.000
1,region_compute,8,1477496382847971.000,143185.000
1,region_compute,8,1477496382848298.000,143185.000
1,region_compute,8,1477496382848625.000,143185.000
1,region_compute,8,1477496382848972.000,143185.000
1,region_compute,8,1477496382849295.000,143185.000
1,region_compute,8,1477496382849620.000,143185.000
1,region_compute,8,1477496382849970.000,143185.000
1,region_compute,8,1477496382850293.000,143185.000
1,region_compute,8,1477496382850618.000,143185.000
1,region_compute,8,1477496382850953.000,143185.000
1,region_compute,8,1477496382851278.000,143185.000
1,region_compute,8,1477496382851601.000,143185.000
1,region_compute,8,1477496382851937.000,143185.000
1,region_compute,8,1477496382852260.000,143185.000
1,region_compute,8,1477496382852586.000,143185.000
1,region_compute,8,1477496382852919.000,143185.000
1,region_compute,8,1477496382853246.000,143185.000
1,region_compute,8,1477496382853572.000,143185.000
1,region_compute,8,1477496382853903.000,143185.000
1,region_compute,8,1477496382854229.000,143185.000
1,region_compute,8,1477496382854553.000,143185.000
1,region_compute,8,1477496382854883.000,143185.000
1,region_compute,8,1477496382855226.000,143185.000
1,region_compute,8,1477496382855549.000,143185.000
1,region_compute,8,1477496382855879.000,143185.000
1,region_compute,8,1477496382856221.000,143185.000
1,region_compute,8,1477496382856546.000,143185.000
1,region_compute,8,1477496382856879.000,143185.000
1,region_compute,8,1477496382857206.000,143185.000
1,region_compute,8,1477496382857530.000,143185.000
1,region_compute,8,1477496382857859.000,143185.000
1,region_compute,8,1477496382858182.000,143185.000
1,region_compute,8,1477496382858506.000,143185.000
1,region_compute,8,1477496382858835.000,143185.000
1,region_compute,8,1477496382859159.000,143185.000
1,region_compute,8,1477496382859487.000,143185.000
1,region_compute,8,1477496382859820.000,143185.000
1,region_compute,8,1477496382860145.000,143185.000
1,region_compute,8,1477496382860470.000,143185.000
1,region_compute,8,1477496382860799.000,143185.000
1,region_compute,8,1477496382861124.000,143185.000
1,region_compute,8,1477496382861470.000,143185.000
1,region_compute,8,1477496382861801.000,143185.000
1,region_compute,8,1477496382862129.000,143185.000
1,region_compute,8,1477496382865607.000,143861.000
1,region_compute,8,1477496382865940.000,143861.000
1,region_compute,8,1477496382866283.000,143861.000
1,region_compute,8,1477496382866608.000,143861.000
1,region_compute,8,1477496382866938.000,143861.000
1,region_compute,8,1477496382867270.000,143861.000
1,region_compute,8,1477496382867598.000,143861.000
1,region_compute,8,1477496382867929.000,143861.000
1,region_compute,8,1477496382868251.000,143861.000
1,region_compute,8,1477496382868578.000,143861.000
1,region_compute,8,1477496382868911.000,143861.000
1,region_compute,8,1477496382869237.000,143861.000
1,region_compute,8,1477496382869563.000,143861.000
1,region_compute,8,1477496382869896.000,143861.000
1,region_compute,8,1477496382870218.000,143861.000
1,region_compute,8,1477496382870542.000,143861.000
1,region_compute,8,1477496382870872.000,143861.000
1,region_compute,8,1477496382871194.000,143861.000
1,region_compute,8,1477496382871536.000,143861.000
1,region_compute,8,1477496382871865.000,143861.000
1,region_compute,8,1477496382872191.000,143861.000
1,region_compute,8,1477496382872531.000,143861.000
1,region_compute,8,1477496382872863.000,143861.000
1,region_compute,8,1477496382873185.000,143861.000
1,region_compute,8,1477496382873512.000,143861.000
1,region_compute,8,1477496382873842.000,143861.000
1,region_compute,8,1477496382874164.000,143861.000
1,region_compute,8,1477496382874490.000,143861.000
1,region_compute,8,1477496382874821.000,143861.000
1,region_compute,8,1477496382875148.000,143861.000
1,region_compute,8,1477496382875474.000,143861.000
1,region_compute,8,1477496382875807.000,143861.000
1,region_compute,8,1477496382876132.000,143861.000
1,region_compute,8,1477496382876456.000,143861.000
1,region_compute,8,1477496382876785.000,143861.000
1,region_compute,8,1477496382877108.000,143861.000
1,region_compute,8,1477496382877431.000,143861.000
1,region_compute,8,1477496382877788.000,143861.000
1,region_compute,8,1477496382878115.000,143861.000
1,region_compute,8,1477496382878440.000,143861.000
1,region_compute,8,1477496382878788.000,143861.000
1,region_compute,8,1477496382879110.000,143861.000
1,region_compute,8,1477496382879437.000,143861.000
1,region_compute,8,1477496382879770.000,143861.000
1,region_compute,8,1477496382880095.000,143861.000
1,region_compute,8,1477496382880418.000,143861.000
1,region_compute,8,1477496382880748.000,143861.000
1,region_compute,8,1477496382881071.000,143861.000
1,region_compute,8,1477496382881394.000,143861.000
1,region_compute,8,1477496382881728.000,143861.000
1,region_compute,8,1477496382882051.000,143861.000
1,region_compute,8,1477496382882377.000,143861.000
1,region_compute,8,1477496382882711.000,143861.000
1,region_compute,8,1477496382883054.000,143861.000
1,region_compute,8,1477496382883377.000,143861.000
1,region_compute,8,1477496382883708.000,143861.000
1,region_compute,8,1477496382884048.000,143861.000
1,region_compute,8,1477496382884372.000,143861.000
1,region_compute,8,1477496382884702.000,143861.000
1,region_compute,8,1477496382885030.000,143861.000
1,region_compute,8,1477496382885357.000,143861.000
1,region_compute,8,1477496382885688.000,143861.000
1,region_compute,8,1477496382886010.000,143861.000
1,region_compute,8,1477496382886349.000,143861.000
1,region_compute,9,1477496382886785.000,143861.000
1,region_compute,9,1477496382887109.000,143861.000
1,region_compute,9,1477496382887432.000,143861.000
1,region_compute,9,1477496382887765.000,143861.000
1,region_compute,9,1477496382888088.000,143861.000
1,region_compute,9,1477496382888410.000,143861.000
1,region_compute,9,1477496382888747.000,143861.000
1,region_compute,9,1477496382889077.000,143861.000
1,region_compute,9,1477496382889401.000,143861.000
1,region_compute,9,1477496382889737.000,143861.000
1,region_compute,9,1477496382890061.000,143861.000
1,region_compute,9,1477496382890387.000,143861.000
1,region_compute,9,1477496382890736.000,143861.000
1,region_compute,9,1477496382891060.000,143861.000
1,region_compute,9,1477496382891387.000,143861.000
1,region_compute,9,1477496382891736.000,143861.000
1,region_compute,9,1477496382892058.000,143861.000
1,region_compute,9,1477496382892383.000,143861.000
1,region_compute,9,1477496382892714.000,143861.000
1,region_compute,9,1477496382893038.000,143861.000
1,region_compute,9,1477496382893360.000,143861.000
1,region_compute,9,1477496382893697.000,143861.000
1,region_compute,9,1477496382894020.000,143861.000
1,region_compute,9,1477496382894347.000,143861.000
1,region_compute,9,1477496382894680.000,143861.000
1,region_compute,9,1477496382895005.000,143861.000
1,region_compute,9,1477496382895329.000,143861.000
1,region_compute,9,1477496382895662.000,143861.000
1,region_compute,9,1477496382895985.000,143861.000
1,region_compute,9,1477496382896308.000,143861.000
1,region_compute,9,1477496382896639.000,143861.000
1,region_compute,9,1477496382896979.000,143861.000
1,region_compute,9,1477496382897304.000,143861.000
1,region_compute,9,1477496382897633.000,143861.000
1,region_compute,9,1477496382897975.000,143861.000
1,region_compute,9,1477496382898299.000,143861.000
1,region_compute,9,1477496382898635.000,143861.000
1,region_compute,9,1477496382898958.000,143861.000
1,region_compute,9,1477496382899281.000,143861.000
1,region_compute,9,1477496382899613.000,143861.000
1,region_compute,9,1477496382899938.000,143861.000
1,region_compute,9,1477496382900260.000,143861.000
1,region_compute,9,1477496382900596.000,143861.000
1,region_compute,9,1477496382900919.000,143861.000
1,region_compute,9,1477496382901245.000,143861.000
1,region_compute,9,1477496382901576.000,143861.000
1,region_compute,9,1477496382901898.000,143861.000
1,region_compute,9,1477496382902223.000,143861.000
1,region_compute,9,1477496382902552.000,143861.000
1,region_compute,9,1477496382902874.000,143861.000
1,region_compute,9,1477496382903217.000,143861.000
1,region_compute,9,1477496382903546.000,143861.000
1,region_compute,9,1477496382903870.000,143861.000
1,region_compute,9,1477496382904210.000,143861.000
1,region_compute,9,1477496382904540.000,143861.000
1,region_compute,9,1477496382904863.000,143861.000
1,region_compute,9,1477496382905189.000,143861.000
1,region_compute,9,1477496382905520.000,143861.000
1,region_compute,9,1477496382905846.000,143861.000
1,region_compute,9,1477496382906170.000,143861.000
1,region_compute,9,1477496382906503.000,143861.000
1,region_compute,9,1477496382906828.000,143861.000
1,region_compute,9,1477496382907154.000,143861.000
1,region_compute,9,1477496382907486.000,143861.000
1,region_compute,9,1477496382907808.000,143861.000
1,region_compute,9,1477496382908132.000,143861.000
1,region_compute,9,1477496382908462.000,143861.000
1,region_compute,9,1477496382908786.000,143861.000
1,region_compute,9,1477496382909109.000,143861.000
1,region_compute,9,1477496382909460.000,143861.000
1,region_compute,9,1477496382909784.000,143861.000
1,region_compute,9,1477496382910111.000,143861.000
1,region_compute,9,1477496382910461.000,143861.000
1,region_compute,9,1477496382910787.000,143861.000
1,region_compute,9,1477496382911114.000,143861.000
1,region_compute,9,1477496382911448.000,143861.000
1,region_compute,9,1477496382911774.000,143861.000
1,region_compute,9,1477496382912099.000,143861.000
1,region_compute,9,1477496382912428.000,143861.000
1,region_compute,9,1477496382912752.000,143861.000
1,region_compute,9,1477496382913074.000,143861.000
1,region_compute,9,1477496382913407.000,143861.000
1,region_compute,9,1477496382913729.000,143861.000
1,region_compute,9,1477496382914055.000,143861.000
1,region_compute,9,1477496382914385.000,143861.000
1,region_compute,9,1477496382914708.000,143861.000
1,region_compute,9,1477496382915031.000,143861.000
1,region_compute,9,1477496382915361.000,143861.000
1,region_compute,9,1477496382915708.000,143861.000
1,region_compute,9,1477496382916035.000,143861.000
1,region_compute,9,1477496382916365.000,143861.000
1,region_compute,9,1477496382916704.000,143861.000
1,region_compute,9,1477496382917027.000,143861.000
1,region_compute,9,1477496382917360.000,143861.000
1,region_compute,9,1477496382917687.000,143861.000
1,region_compute,9,1477496382918013.000,143861.000
1,region_compute,9,1477496382918346.000,143861.000
1,region_compute,9,1477496382918675.000,143861.000
1,region_compute,9,1477496382918998.000,143861.000
1,region_compute,9,1477496382919328.000,143861.000
1,region_compute,9,1477496382919652.000,143861.000
1,region_compute,9,1477496382919974.000,143861.000
1,region_compute,9,1477496382920303.000,143861.000
1,region_compute,9,1477496382920630.000,143861.000
1,region_compute,9,1477496382920971.000,143861.000
1,region_compute,9,1477496382921301.000,143861.000
1,region_compute,9,1477496382921624.000,143861.000
1,region_compute,9,1477496382921965.000,143861.000
1,region_compute,9,1477496382922293.000,143861.000
1,region_compute,9,1477496382922619.000,143861.000
1,region_compute,9,1477496382922950.000,143861.000
1,region_compute,9,1477496382923279.000,143861.000
1,region_compute,9,1477496382923607.000,143861.000
1,region_compute,9,1477496382923929.000,143861.000
1,region_compute,9,1477496382924260.000,143861.000
1,region_compute,9,1477496382924587.000,143861.000
1,region_compute,9,1477496382924914.000,143861.000
1,region_compute,9,1477496382925246.000,143861.000
1,region_compute,9,1477496382925572.000,143861.000
1,region_compute,9,1477496382925896.000,143861.000
1,region_compute,9,1477496382926226.000,143861.000
1,region_compute,9,1477496382926550.000,143861.000
1,region_compute,9,1477496382926876.000,143861.000
1,region_compute,9,1477496382927227.000,143861.000
1,region_compute,9,1477496382927554.000,143861.000
1,region_compute,9,1477496382927877.000,143861.000
1,region_compute,9,1477496382928226.000,143861.000
1,region_compute,9,1477496382928550.000,143861.000
1,region_compute,9,1477496382928888.000,143861.000
1,region_compute,9,1477496382929218.000,143861.000
1,region_compute,9,1477496382929540.000,143861.000
1,region_compute,9,1477496382929867.000,143861.000
1,region_compute,9,1477496382930199.000,143861.000
1,region_compute,9,1477496382930526.000,143861.000
1,region_compute,9,1477496382930852.000,143861.000
1,region_compute,9,1477496382931185.000,143861.000
1,region_compute,9,1477496382931509.000,143861.000
1,region_compute,9,1477496382931833.000,143861.000
1,region_compute,9,1477496382932162.000,143861.000
1,region_compute,9,1477496382932508.000,143861.000
1,region_compute,9,1477496382932853.000,143861.000
1,region_compute,9,1477496382933182.000,143861.000
1,region_compute,9,1477496382933511.000,143861.000
1,region_compute,9,1477496382933833.000,143861.000
1,region_compute,9,1477496382934169.000,143861.000
1,region_compute,9,1477496382934497.000,143861.000
1,region_compute,9,1477496382934820.000,143861.000
1,region_compute,9,1477496382935155.000,143861.000
1,region_compute,9,1477496382935480.000,143861.000
1,region_compute,9,1477496382935807.000,143861.000
1,region_compute,9,1477496382936140.000,143861.000
1,region_compute,9,1477496382936466.000,143861.000
1,region_compute,9,1477496382936808.000,143861.000
1,region_compute,9,1477496382937137.000,143861.000
1,region_compute,9,1477496382937461.000,143861.000
1,region_compute,9,1477496382937804.000,143861.000
1,region_compute,9,1477496382938133.000,143861.000
1,region_compute,9,1477496382938459.000,143861.000
1,region_compute,9,1477496382938789.000,143861.000
1,region_compute,9,1477496382939119.000,143861.000
1,region_compute,9,1477496382939447.000,143861.000
1,region_compute,9,1477496382939770.000,143861.000
1,region_compute,9,1477496382940106.000,143861.000
1,region_compute,9,1477496382940429.000,143861.000
1,region_compute,9,1477496382940754.000,143861.000
1,region_compute,9,1477496382941086.000,143861.000
1,region_compute,9,1477496382941411.000,143861.000
1,region_compute,9,1477496382941738.000,143861.000
1,region_compute,9,1477496382942067.000,143861.000
1,region_compute,9,1477496382942391.000,143861.000
1,region_compute,9,1477496382942713.000,143861.000
1,region_compute,9,1477496382943067.000,143861.000
1,region_compute,9,1477496382943394.000,143861.000
1,region_compute,9,1477496382943717.000,143861.000
1,region_compute,9,1477496382944066.000,143861.000
1,region_compute,9,1477496382944390.000,143861.000
1,region_compute,9,1477496382944716.000,143861.000
1,region_compute,9,1477496382945049.000,143861.000
1,region_compute,9,1477496382945374.000,143861.000
1,region_compute,9,1477496382945699.000,143861.000
1,region_compute,9,1477496382946028.000,143861.000
1,region_compute,9,1477496382946351.000,143861.000
1,region_compute,9,1477496382946676.000,143861.000
1,region_compute,9,1477496382947004.000,143861.000
1,region_compute,9,1477496382947326.000,143861.000
1,region_compute,9,1477496382947654.000,143861.000
1,region_compute,9,1477496382947984.000,143861.000
1,region_compute,9,1477496382948308.000,143861.000
1,region_compute,9,1477496382948632.000,143861.000
1,region_compute,9,1477496382948962.000,143861.000
1,region_compute,9,1477496382949307.000,143861.000
1,region_compute,9,1477496382949637.000,143861.000
1,region_compute,9,1477496382949970.000,143861.000
1,region_compute,9,1477496382950309.000,143861.000
1,region_compute,9,1477496382950633.000,143861.000
1,region_compute,9,1477496382950966.000,143861.000
1,region_compute,9,1477496382951290.000,143861.000
1,region_compute,9,1477496382951617.000,143861.000
1,region_compute,9,1477496382951949.000,143861.000
1,region_compute,9,1477496382952277.000,143861.000
1,region_compute,9,1477496382952604.000,143861.000
1,region_compute,9,1477496382952935.000,143861.000
1,region_compute,9,1477496382953257.000,143861.000
1,region_compute,9,1477496382953581.000,143861.000
1,region_compute,9,1477496382953910.000,143861.000
1,region_compute,9,1477496382954233.000,143861.000
1,region_compute,9,1477496382954573.000,143861.000
1,region_compute,9,1477496382954902.000,143861.000
